timestamp,ip_address,session_id,method,path,query_string,status_code,user_agent,request_id,response_time_ms,label
2026-06-18 08:52:38.070,10.0.0.50,5ea61eb62ff408d9,GET,/book/1,,200,libwww-perl/6.77,07e117fb8bb1,3.27,crawler-naive
2026-06-18 08:52:38.170,10.0.0.50,5ea61eb62ff408d9,GET,/book/2,,200,libwww-perl/6.77,5673207c5d64,0.45,crawler-naive
2026-06-18 08:52:38.270,10.0.0.50,5ea61eb62ff408d9,GET,/book/3,,200,libwww-perl/6.77,4334fa8f699f,0.32,crawler-naive
2026-06-18 08:52:38.370,10.0.0.50,5ea61eb62ff408d9,GET,/book/4,,200,libwww-perl/6.77,e6a18954cc55,4.59,crawler-naive
2026-06-18 08:52:38.470,10.0.0.50,5ea61eb62ff408d9,GET,/book/5,,200,libwww-perl/6.77,f7169bbe420f,0.3,crawler-naive
2026-06-18 08:52:38.570,10.0.0.50,5ea61eb62ff408d9,GET,/book/1,,200,libwww-perl/6.77,4afc42045fe6,0.94,crawler-naive
2026-06-18 08:52:38.670,10.0.0.50,5ea61eb62ff408d9,GET,/book/2,,200,libwww-perl/6.77,32641f026a7a,2.64,crawler-naive
2026-06-18 08:52:38.734,172.16.0.11,79b7cba4218e19a3,GET,/book/6,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,1c3fe7417615,35.55,crawler-evasive
2026-06-18 08:52:38.770,10.0.0.50,5ea61eb62ff408d9,GET,/book/3,,200,libwww-perl/6.77,e9282fbc3d11,1.34,crawler-naive
2026-06-18 08:52:38.801,172.16.0.10,a537ecb0986ea3a0,GET,/about,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",d1ce08735aaf,20.56,crawler-evasive
2026-06-18 08:52:38.870,10.0.0.50,5ea61eb62ff408d9,GET,/book/4,,200,libwww-perl/6.77,78f7067f3aec,2.2,crawler-naive
2026-06-18 08:52:38.970,10.0.0.50,5ea61eb62ff408d9,GET,/book/5,,200,libwww-perl/6.77,89decde28a7a,3.27,crawler-naive
2026-06-18 08:52:39.070,10.0.0.50,5ea61eb62ff408d9,GET,/book/1,,403,libwww-perl/6.77,791df3c4fd69,1.59,crawler-naive
2026-06-18 08:52:40.549,172.16.0.11,79b7cba4218e19a3,GET,/book/7,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,c9e3fb4f43c6,14.23,crawler-evasive
2026-06-18 08:52:43.261,172.16.0.10,a537ecb0986ea3a0,GET,/books,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",458bc376ae69,5.61,crawler-evasive
2026-06-18 08:52:43.528,172.16.0.11,79b7cba4218e19a3,GET,/book/8,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,db34dbf8b9f5,43.13,crawler-evasive
2026-06-18 08:52:43.710,127.0.0.1,ab4a616898a8406b,GET,/,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",fad633b016f1,11.97,crawler-evasive
2026-06-18 08:52:46.985,127.0.0.1,ab4a616898a8406b,GET,/books/Science & Technology,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",ef2ed7a0ed73,24.58,crawler-evasive
2026-06-18 08:52:47.664,172.16.0.10,a537ecb0986ea3a0,GET,/cart,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",d321beb30e5c,9.21,crawler-evasive
2026-06-18 08:52:47.777,172.16.0.11,79b7cba4218e19a3,GET,/book/9,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,e28967a52e5c,14.53,crawler-evasive
2026-06-18 08:52:50.530,172.16.0.11,79b7cba4218e19a3,GET,/book/10,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,913c3b3c9da1,38.07,crawler-evasive
2026-06-18 08:52:50.550,127.0.0.1,ab4a616898a8406b,GET,/books/History & Humanities,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1c071e79c25c,13.05,crawler-evasive
2026-06-18 08:52:50.926,172.16.0.12,d9f80116cad8122e,GET,/books/History & Humanities,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",38c4dc02b81f,29.62,human
2026-06-18 08:52:52.349,172.16.0.12,d9f80116cad8122e,GET,/books/History & Humanities,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",060e79d44ae2,28.8,human
2026-06-18 08:52:53.269,127.0.0.1,ab4a616898a8406b,GET,/books/Business & Economics,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",94c8ccdac9ec,35.89,crawler-evasive
2026-06-18 08:52:53.529,172.16.0.11,79b7cba4218e19a3,GET,/book/11,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,cf6e63d4358a,38.71,crawler-evasive
2026-06-18 08:52:54.450,172.16.0.12,d9f80116cad8122e,GET,/book/5,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",643371a28372,14.46,human
2026-06-18 08:52:55.106,172.16.0.11,79b7cba4218e19a3,GET,/book/12,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,dbc113abb506,2.32,crawler-evasive
2026-06-18 08:52:56.724,127.0.0.1,ab4a616898a8406b,GET,/books/Computer Science,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",e079e4ad5a0e,15.22,crawler-evasive
2026-06-18 08:52:56.899,172.16.0.11,79b7cba4218e19a3,GET,/book/13,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,e8a0d61dea78,22.68,crawler-evasive
2026-06-18 08:52:58.586,172.16.0.11,79b7cba4218e19a3,GET,/book/14,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,036eb4ada0e6,43.82,crawler-evasive
2026-06-18 08:52:59.249,172.16.0.12,d9f80116cad8122e,GET,/books/History & Humanities,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",35b659fc683b,7.29,human
2026-06-18 08:52:59.657,127.0.0.1,ab4a616898a8406b,GET,/book/7,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",43d3c777c9ed,29.62,crawler-evasive
2026-06-18 08:53:01.577,172.16.0.11,79b7cba4218e19a3,GET,/book/15,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,3335e371458d,45.17,crawler-evasive
2026-06-18 08:53:02.122,172.16.0.12,d9f80116cad8122e,GET,/book/5,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",dd3b20b64863,17.04,human
2026-06-18 08:53:02.659,127.0.0.1,ab4a616898a8406b,GET,/book/8,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",f6b886cb7ea0,14.41,crawler-evasive
2026-06-18 08:53:02.939,172.16.0.12,d9f80116cad8122e,GET,/books,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",70ce99b7f4b4,11.86,human
2026-06-18 08:53:03.273,172.16.0.12,d9f80116cad8122e,GET,/book/5,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",46c6d668a670,32.8,human
2026-06-18 08:53:04.392,172.16.0.12,d9f80116cad8122e,GET,/about,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",22b57852759a,42.73,human
2026-06-18 08:53:04.421,172.16.0.11,79b7cba4218e19a3,GET,/book/1,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,bea5fa97f2c3,11.93,crawler-evasive
2026-06-18 08:53:04.967,127.0.0.1,ab4a616898a8406b,GET,/book/9,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",9bf6bcf8ce27,38.85,crawler-evasive
2026-06-18 08:53:05.927,172.16.0.11,79b7cba4218e19a3,GET,/about,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,fe34b9d45edc,29.82,crawler-evasive
2026-06-18 08:53:06.806,127.0.0.1,ab4a616898a8406b,GET,/book/10,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",cadfddd0c1e6,32.96,crawler-evasive
2026-06-18 08:53:07.217,172.16.0.12,d9f80116cad8122e,GET,/cart,add=5,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",c8efaefd2a24,8.36,human
2026-06-18 08:53:08.589,172.16.0.12,d9f80116cad8122e,GET,/cart,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",c8a6d5ac0da3,33.14,human
2026-06-18 08:53:09.297,172.16.0.12,d9f80116cad8122e,GET,/books/History & Humanities,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",3170b1ab65be,6.53,human
2026-06-18 08:53:10.148,172.16.0.11,79b7cba4218e19a3,GET,/books,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,bd6b7bc152a1,8.19,crawler-evasive
2026-06-18 08:53:10.436,172.16.0.12,d9f80116cad8122e,GET,/books/History & Humanities,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",f935102c7940,19.31,human
2026-06-18 08:53:11.183,127.0.0.1,ab4a616898a8406b,GET,/book/11,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",cbc39881c524,12.8,crawler-evasive
2026-06-18 08:53:13.515,172.16.0.11,79b7cba4218e19a3,GET,/cart,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,1ef56c8f33f9,39.4,crawler-evasive
2026-06-18 08:53:15.384,127.0.0.1,ab4a616898a8406b,GET,/book/12,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",32cd32da69cb,47.36,crawler-evasive
2026-06-18 08:53:17.376,127.0.0.1,ab4a616898a8406b,GET,/book/13,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",b5081012ba1b,41.62,crawler-evasive
2026-06-18 08:53:21.801,127.0.0.1,ab4a616898a8406b,GET,/book/14,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",2c962d9eabed,47.0,crawler-evasive
2026-06-18 08:53:23.131,172.16.0.12,d9f80116cad8122e,GET,/cart,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",761a3851ea43,9.07,human
2026-06-18 08:53:23.789,172.16.0.12,d9f80116cad8122e,GET,/books/Business & Economics,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",0c43ef69d94c,15.33,human
2026-06-18 08:53:24.236,127.0.0.1,ab4a616898a8406b,GET,/book/15,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",74b54347d196,30.65,crawler-evasive
2026-06-18 08:53:25.275,172.16.0.12,d9f80116cad8122e,GET,/books,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",2879b0d438fd,43.0,human
2026-06-18 08:53:26.489,172.16.0.12,d9f80116cad8122e,GET,/about,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",798ad269c19c,21.28,human
2026-06-18 08:53:27.315,127.0.0.1,d276d735691e868d,GET,/book/1,,200,Java/21.0.1,c77fbdd9c4f5,1.64,crawler-naive
2026-06-18 08:53:27.415,127.0.0.1,d276d735691e868d,GET,/book/2,,200,Java/21.0.1,d4069790c42f,0.78,crawler-naive
2026-06-18 08:53:27.505,127.0.0.1,ab4a616898a8406b,GET,/book/1,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",b721092903ce,50.0,crawler-evasive
2026-06-18 08:53:27.515,127.0.0.1,d276d735691e868d,GET,/book/3,,200,Java/21.0.1,0a71f6bede53,4.37,crawler-naive
2026-06-18 08:53:27.615,127.0.0.1,d276d735691e868d,GET,/book/4,,200,Java/21.0.1,0f98bc135a46,3.35,crawler-naive
2026-06-18 08:53:27.715,127.0.0.1,d276d735691e868d,GET,/book/5,,200,Java/21.0.1,c70f7aa11f44,4.09,crawler-naive
2026-06-18 08:53:27.815,127.0.0.1,d276d735691e868d,GET,/book/1,,200,Java/21.0.1,36922bbecb77,2.58,crawler-naive
2026-06-18 08:53:27.915,127.0.0.1,d276d735691e868d,GET,/book/2,,200,Java/21.0.1,3f5dddf0e924,2.88,crawler-naive
2026-06-18 08:53:28.015,127.0.0.1,d276d735691e868d,GET,/book/3,,200,Java/21.0.1,a29457f95c99,3.99,crawler-naive
2026-06-18 08:53:28.115,127.0.0.1,d276d735691e868d,GET,/book/4,,200,Java/21.0.1,f326993081f8,0.73,crawler-naive
2026-06-18 08:53:28.215,127.0.0.1,d276d735691e868d,GET,/book/5,,200,Java/21.0.1,b00ff4e50852,4.35,crawler-naive
2026-06-18 08:53:28.315,127.0.0.1,d276d735691e868d,GET,/book/1,,200,Java/21.0.1,cb78ebb17698,4.87,crawler-naive
2026-06-18 08:53:28.415,127.0.0.1,d276d735691e868d,GET,/book/2,,200,Java/21.0.1,4f00ad4914ef,4.52,crawler-naive
2026-06-18 08:53:28.515,127.0.0.1,d276d735691e868d,GET,/book/3,,200,Java/21.0.1,b27d8627f48a,4.26,crawler-naive
2026-06-18 08:53:28.615,127.0.0.1,d276d735691e868d,GET,/book/4,,200,Java/21.0.1,58696b002277,2.32,crawler-naive
2026-06-18 08:53:28.715,127.0.0.1,d276d735691e868d,GET,/book/5,,200,Java/21.0.1,6787033df0a8,0.63,crawler-naive
2026-06-18 08:53:28.815,127.0.0.1,d276d735691e868d,GET,/book/1,,200,Java/21.0.1,fdbaffd690cb,3.49,crawler-naive
2026-06-18 08:53:28.915,127.0.0.1,d276d735691e868d,GET,/book/2,,200,Java/21.0.1,c60a629cd492,3.72,crawler-naive
2026-06-18 08:53:29.015,127.0.0.1,d276d735691e868d,GET,/book/3,,200,Java/21.0.1,4d56c170ac8d,3.15,crawler-naive
2026-06-18 08:53:29.115,127.0.0.1,d276d735691e868d,GET,/book/4,,200,Java/21.0.1,68ac7a411eb8,3.11,crawler-naive
2026-06-18 08:53:29.215,127.0.0.1,d276d735691e868d,GET,/book/5,,200,Java/21.0.1,57babe5c5f7e,3.35,crawler-naive
2026-06-18 08:53:29.315,127.0.0.1,d276d735691e868d,GET,/book/1,,200,Java/21.0.1,b3623698c64c,0.79,crawler-naive
2026-06-18 08:53:29.415,127.0.0.1,d276d735691e868d,GET,/book/2,,200,Java/21.0.1,e506e215a120,3.14,crawler-naive
2026-06-18 08:53:29.515,127.0.0.1,d276d735691e868d,GET,/book/3,,200,Java/21.0.1,368568998c13,4.91,crawler-naive
2026-06-18 08:53:29.615,127.0.0.1,d276d735691e868d,GET,/book/4,,200,Java/21.0.1,32286fc86e3f,3.62,crawler-naive
2026-06-18 08:53:29.715,127.0.0.1,d276d735691e868d,GET,/book/5,,200,Java/21.0.1,3795c15c0bab,1.03,crawler-naive
2026-06-18 08:53:29.815,127.0.0.1,d276d735691e868d,GET,/book/1,,403,Java/21.0.1,9e4c30de5239,3.95,crawler-naive
2026-06-18 08:53:30.572,127.0.0.1,ab4a616898a8406b,GET,/book/2,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",77e168a50af8,9.86,crawler-evasive
2026-06-18 08:53:34.106,127.0.0.1,ab4a616898a8406b,GET,/book/3,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",d8f017e4a0bd,2.31,crawler-evasive
2026-06-18 08:53:38.334,127.0.0.1,ab4a616898a8406b,GET,/book/4,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",d89f2c3246c4,39.33,crawler-evasive
2026-06-18 08:53:40.621,127.0.0.1,ab4a616898a8406b,GET,/book/5,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",62cb72ddfbfc,29.44,crawler-evasive
2026-06-18 08:53:43.588,127.0.0.1,ab4a616898a8406b,GET,/about,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",5a14bb508cf3,15.49,crawler-evasive
2026-06-18 08:53:46.958,127.0.0.1,ab4a616898a8406b,GET,/books,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1c1e0f9a4e91,2.61,crawler-evasive
2026-06-18 08:53:51.333,127.0.0.1,ab4a616898a8406b,GET,/cart,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1d813cf8f6cd,9.3,crawler-evasive
2026-06-18 08:54:42.219,172.16.0.10,9914cb4ab520f5c5,GET,/,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,ae4aeeafc82d,47.95,human
2026-06-18 08:54:44.027,172.16.0.10,9914cb4ab520f5c5,GET,/book/15,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,4ba5cabf4c0b,40.53,human
2026-06-18 08:55:01.639,172.16.0.20,dc8e57931f001843,GET,/,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",7fd8da9b9829,39.19,human
2026-06-18 08:55:07.485,172.16.0.10,9914cb4ab520f5c5,GET,/book/15,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,233d5659ea18,37.11,human
2026-06-18 08:55:09.071,172.16.0.20,dc8e57931f001843,GET,/,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",737d773c1de2,3.94,human
2026-06-18 08:55:14.971,172.16.0.20,dc8e57931f001843,GET,/,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",89d5a1dc321d,35.3,human
2026-06-18 08:55:22.260,172.16.0.10,9914cb4ab520f5c5,GET,/books,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,123be3f44209,22.94,human
2026-06-18 08:55:22.850,172.16.0.10,9914cb4ab520f5c5,GET,/books,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,61956e67aeb7,13.33,human
2026-06-18 08:55:24.940,172.16.0.10,9914cb4ab520f5c5,GET,/book/14,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,421cb5ff948d,16.56,human
2026-06-18 08:55:26.967,172.16.0.20,dc8e57931f001843,GET,/,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",958817992e1d,45.57,human
2026-06-18 08:55:27.366,172.16.0.10,9914cb4ab520f5c5,GET,/cart,add=15,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,878d628ae1fc,10.62,human
2026-06-18 08:55:30.577,172.16.0.10,9914cb4ab520f5c5,GET,/books/Business & Economics,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,b3362ac7bceb,27.82,human
2026-06-18 08:55:38.146,172.16.0.10,9914cb4ab520f5c5,GET,/books/Literature & Fiction,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,32fcd629a376,40.66,human
2026-06-18 08:55:46.714,192.168.1.100,758408ae32787087,GET,/,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",9383076b0620,43.61,crawler-evasive
2026-06-18 08:55:47.195,172.16.0.20,dc8e57931f001843,GET,/cart,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",fc83581bebf7,22.24,human
2026-06-18 08:55:49.442,172.16.0.20,dc8e57931f001843,GET,/cart,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",4061ac18843b,1.16,human
2026-06-18 08:55:50.108,172.16.0.20,dc8e57931f001843,GET,/,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",30914183467b,12.74,human
2026-06-18 08:55:51.133,192.168.1.100,758408ae32787087,GET,/books/Business & Economics,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",a1d1b686fdcd,19.38,crawler-evasive
2026-06-18 08:55:51.365,172.16.0.20,dc8e57931f001843,GET,/book/5,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",e979807bd1a1,47.08,human
2026-06-18 08:55:51.464,172.16.0.10,9914cb4ab520f5c5,GET,/books,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,4d7e0fab4137,9.78,human
2026-06-18 08:55:52.640,192.168.1.100,758408ae32787087,GET,/books/Literature & Fiction,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",fab734b7cbff,23.77,crawler-evasive
2026-06-18 08:55:53.662,172.16.0.10,9914cb4ab520f5c5,GET,/book/2,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,530ba2cff360,0.73,human
2026-06-18 08:55:54.790,192.168.1.100,758408ae32787087,GET,/books/Computer Science,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",7e25fc4541e3,43.34,crawler-evasive
2026-06-18 08:55:55.119,172.16.0.20,dc8e57931f001843,GET,/about,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",00119ecb1f80,6.34,human
2026-06-18 08:55:57.929,192.168.1.100,758408ae32787087,GET,/book/6,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",871bcbcabc4a,37.71,crawler-evasive
2026-06-18 08:56:00.163,172.16.0.10,9914cb4ab520f5c5,GET,/book/6,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,0df370d84f24,6.72,human
2026-06-18 08:56:00.192,192.168.1.100,758408ae32787087,GET,/book/7,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",018d2837f52c,24.03,crawler-evasive
2026-06-18 08:56:03.115,192.168.1.100,758408ae32787087,GET,/book/8,,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",9c2bf3c3d9a6,30.96,crawler-evasive
2026-06-18 08:56:04.056,172.16.0.20,dc8e57931f001843,GET,/book/2,,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",ab6bb95f97c3,1.17,human
2026-06-18 08:56:04.211,172.16.0.10,9914cb4ab520f5c5,GET,/books,,200,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,b6b3a8054977,23.32,human
